iso3,country,related_ccra_indicator,indicator_name,rank,dataset_id,dataset_name,publisher,granularity_class,authoritative_tier,confidence_level,horizons_covered,role
AUS,Australia,CCRA-026,Maximum temperature,3,AUS-A030,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
AUS,Australia,CCRA-026,Maximum temperature,4,AUS-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
AUS,Australia,CCRA-026,Maximum temperature,5,AUS-A037,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
AUS,Australia,CCRA-027,Natural vegetation cover,1,AUS-A017,Australia's State of the Forests / National Forest Inventory + Hansen GFC + DEA land cover,DAFF / ABARES / UMD / DEA,modeled_grid,Primary official,High,present,primary_mapping
AUS,Australia,CCRA-028,Population density,1,AUS-A001,"ABS Census of Population and Housing 2021 — SA1/SA2 General Community Profiles (age, income, housing, dwellings)",Australian Bureau of Statistics (ABS),neighborhood_or_small_area,Primary official,High,present,primary_mapping
AUS,Australia,CCRA-028,Population density,2,AUS-A035,OEF shared city Exposure score (population density screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
AUS,Australia,CCRA-028,Population density,3,AUS-A032,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
AUS,Australia,CCRA-028,Population density,4,AUS-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
AUS,Australia,CCRA-028,Population density,5,AUS-A034,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
AUS,Australia,CCRA-029,Port infrastructures,1,AUS-A014,CoastAdapt / Canute / GA coastal + IPCC AR6 regional SLR; state coastal hazard overlays,NCCARF / CSIRO / Geoscience Australia / states,other_or_mixed,Primary official,High,present;2030;2050,primary_mapping
AUS,Australia,CCRA-029,Port infrastructures,2,AUS-A026,Ports Australia / GA maritime infrastructure / OSM harbour features,Ports Australia / Geoscience Australia / OSM,facility_or_asset,Secondary official,Medium,present,primary_mapping
AUS,Australia,CCRA-030,Power generation facilities,1,AUS-A022,AEMO / CER generator registers + WRI Global Power Plant Database,AEMO / Clean Energy Regulator / WRI,facility_or_asset,Primary official,High,present,primary_mapping
AUS,Australia,CCRA-031,Protected areas,1,AUS-A018,Collaborative Australian Protected Areas Database (CAPAD) / WDPA,DCCEEW / UNEP-WCMC,facility_or_asset,Primary official,High,present,primary_mapping
AUS,Australia,CCRA-032,Railroad density,1,AUS-A021,"Geoscape / OSM / PSMA — roads, rail, ports, buildings; Microsoft footprints",Geoscape / OSM / Microsoft,facility_or_asset,Secondary official,High,present,primary_mapping
AUS,Australia,CCRA-033,Relative humidity,1,AUS-A012,Bureau of Meteorology climate grids / AWAP / AGCD + drought statements; SPEI/CDD/Rx5day derivable,Bureau of Meteorology,modeled_grid,Primary official,High,present,primary_mapping
AUS,Australia,CCRA-033,Relative humidity,2,AUS-A013,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF transforms,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
AUS,Australia,CCRA-034,Road density,1,AUS-A021,"Geoscape / OSM / PSMA — roads, rail, ports, buildings; Microsoft footprints",Geoscape / OSM / Microsoft,facility_or_asset,Secondary official,High,present,primary_mapping
AUS,Australia,CCRA-035,Sea Level change,1,AUS-A011,Climate Change in Australia / NCRA / CSIRO–BoM national climate projections (CMIP),CSIRO / Bureau of Meteorology / DCCEEW,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
AUS,Australia,CCRA-035,Sea Level change,2,AUS-A014,CoastAdapt / Canute / GA coastal + IPCC AR6 regional SLR; state coastal hazard overlays,NCCARF / CSIRO / Geoscience Australia / states,other_or_mixed,Primary official,High,present;2030;2050,primary_mapping
AUS,Australia,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),1,AUS-A012,Bureau of Meteorology climate grids / AWAP / AGCD + drought statements; SPEI/CDD/Rx5day derivable,Bureau of Meteorology,modeled_grid,Primary official,High,present,primary_mapping
AUS,Australia,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),2,AUS-A011,Climate Change in Australia / NCRA / CSIRO–BoM national climate projections (CMIP),CSIRO / Bureau of Meteorology / DCCEEW,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
AUS,Australia,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),3,AUS-A013,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF transforms,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
AUS,Australia,CCRA-037,Total precipitation,1,AUS-A012,Bureau of Meteorology climate grids / AWAP / AGCD + drought statements; SPEI/CDD/Rx5day derivable,Bureau of Meteorology,modeled_grid,Primary official,High,present,primary_mapping
AUS,Australia,CCRA-037,Total precipitation,2,AUS-A011,Climate Change in Australia / NCRA / CSIRO–BoM national climate projections (CMIP),CSIRO / Bureau of Meteorology / DCCEEW,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
AUS,Australia,CCRA-037,Total precipitation,3,AUS-A013,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF transforms,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
AUS,Australia,CCRA-038,Urban infrastructure social vulnerability,1,AUS-A001,"ABS Census of Population and Housing 2021 — SA1/SA2 General Community Profiles (age, income, housing, dwellings)",Australian Bureau of Statistics (ABS),neighborhood_or_small_area,Primary official,High,present,primary_mapping
AUS,Australia,CCRA-038,Urban infrastructure social vulnerability,2,AUS-A002,ABS SEIFA 2021 (IRSD / IRSAD / IER / IEO) — SA1,Australian Bureau of Statistics,neighborhood_or_small_area,Primary official,High,present,primary_mapping
AUS,Australia,CCRA-038,Urban infrastructure social vulnerability,3,AUS-A021,"Geoscape / OSM / PSMA — roads, rail, ports, buildings; Microsoft footprints",Geoscape / OSM / Microsoft,facility_or_asset,Secondary official,High,present,primary_mapping
AUS,Australia,CCRA-038,Urban infrastructure social vulnerability,4,AUS-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
AUS,Australia,CCRA-040,Waste Collection,1,AUS-A025,ABS / state waste statistics + council kerbside collection open data,ABS / DCCEEW / councils,city_or_municipality,Secondary official,Medium,present,primary_mapping
AUS,Australia,CCRA-041,Water security index,1,AUS-A024,BOM National Performance Report (urban water) + National Water Account + Water Market Information,Bureau of Meteorology / ABARES,city_or_municipality,Primary official,High,present,primary_mapping
AUS,Australia,CCRA-041,Water security index,2,AUS-A012,Bureau of Meteorology climate grids / AWAP / AGCD + drought statements; SPEI/CDD/Rx5day derivable,Bureau of Meteorology,modeled_grid,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-001,Age Distribution,1,CAN-A001,"Statistics Canada Census of Population 2021 — Dissemination Area profiles (age, income, housing, dwelling)",Statistics Canada,neighborhood_or_small_area,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-001,Age Distribution,2,CAN-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
CAN,Canada,CCRA-001,Age Distribution,3,CAN-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CAN,Canada,CCRA-001,Age Distribution,4,CAN-A003,Canadian Area-Level Social Determinants of Health Indicators (CASDOHI) / DA socioeconomic compilations,Research compilations from StatCan Census Profiles,neighborhood_or_small_area,Research/NGO,High,present,primary_mapping
CAN,Canada,CCRA-002,Agricultural GDP share,1,CAN-A016,AAFC Annual Crop Inventory + Census of Agriculture,Agriculture and Agri-Food Canada / Statistics Canada,modeled_grid,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-002,Agricultural GDP share,2,CAN-A020,StatCan National Accounts / provincial GDP by industry,Statistics Canada,national,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-003,Agricultural establishment density,1,CAN-A016,AAFC Annual Crop Inventory + Census of Agriculture,Agriculture and Agri-Food Canada / Statistics Canada,modeled_grid,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-004,Agricultural land area,1,CAN-A016,AAFC Annual Crop Inventory + Census of Agriculture,Agriculture and Agri-Food Canada / Statistics Canada,modeled_grid,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-005,Areas of global conservation value,1,CAN-A018,Canadian Protected and Conserved Areas Database (CPCAD) / WDPA,ECCC / UNEP-WCMC,facility_or_asset,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-005,Areas of global conservation value,2,CAN-A019,Biodiversity Intactness Index + KBAs (Canada),NHM / BirdLife,modeled_grid,Research/NGO,Medium,present,primary_mapping
CAN,Canada,CCRA-006,Biodiversity Intactness Index (BII),1,CAN-A019,Biodiversity Intactness Index + KBAs (Canada),NHM / BirdLife,modeled_grid,Research/NGO,Medium,present,primary_mapping
CAN,Canada,CCRA-007,Confirmed disease cases,1,CAN-A005,CCHS / provincial health indicators; PHAC disease surveillance (aggregates),Statistics Canada / PHAC / provinces,state_or_province,Primary official,Medium,present,primary_mapping
CAN,Canada,CCRA-008,Dependence on large-scale irrigation,1,CAN-A016,AAFC Annual Crop Inventory + Census of Agriculture,Agriculture and Agri-Food Canada / Statistics Canada,modeled_grid,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-009,Electricity consumption,1,CAN-A025,StatCan / CER energy use; provincial utility open data; energy poverty research,Statistics Canada / CER / utilities,other_or_mixed,Primary official,Medium,present,primary_mapping
CAN,Canada,CCRA-010,Energy poverty,1,CAN-A001,"Statistics Canada Census of Population 2021 — Dissemination Area profiles (age, income, housing, dwelling)",Statistics Canada,neighborhood_or_small_area,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-010,Energy poverty,2,CAN-A025,StatCan / CER energy use; provincial utility open data; energy poverty research,Statistics Canada / CER / utilities,other_or_mixed,Primary official,Medium,present,primary_mapping
CAN,Canada,CCRA-010,Energy poverty,3,CAN-A003,Canadian Area-Level Social Determinants of Health Indicators (CASDOHI) / DA socioeconomic compilations,Research compilations from StatCan Census Profiles,neighborhood_or_small_area,Research/NGO,High,present,primary_mapping
CAN,Canada,CCRA-011,Flood Threat Index,1,CAN-A006,"NRCan Flood Susceptibility Mapping (historic, trends, future) — national ~30 m",Natural Resources Canada,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-011,Flood Threat Index,2,CAN-A007,Canada Flood Map Inventory (CFM) + FHIMP provincial/territorial flood hazard maps,NRCan / provinces & territories (FHIMP),other_or_mixed,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-011,Flood Threat Index,3,CAN-A029,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (models/flood_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
CAN,Canada,CCRA-011,Flood Threat Index,4,CAN-A032,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CAN,Canada,CCRA-011,Flood Threat Index,5,CAN-A028,OEF CHIRPS–COPDEM Flood Risk Index (FRI) — present+SSP,Open Earth Foundation,modeled_grid,OEF derived screening,Medium,present;2030;2050,primary_mapping
CAN,Canada,CCRA-012,Food production and marketing,1,CAN-A016,AAFC Annual Crop Inventory + Census of Agriculture,Agriculture and Agri-Food Canada / Statistics Canada,modeled_grid,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-013,Forest cover,1,CAN-A017,"NRCAN / CFS forest inventories, Hansen GFC, ESA WorldCover",NRCan CFS / UMD / ESA,modeled_grid,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-014,Forest loss,1,CAN-A017,"NRCAN / CFS forest inventories, Hansen GFC, ESA WorldCover",NRCan CFS / UMD / ESA,modeled_grid,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-015,Health and basic services access,1,CAN-A001,"Statistics Canada Census of Population 2021 — Dissemination Area profiles (age, income, housing, dwelling)",Statistics Canada,neighborhood_or_small_area,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-015,Health and basic services access,2,CAN-A005,CCHS / provincial health indicators; PHAC disease surveillance (aggregates),Statistics Canada / PHAC / provinces,state_or_province,Primary official,Medium,present,primary_mapping
CAN,Canada,CCRA-015,Health and basic services access,3,CAN-A022,Health facility locations (CIHI / provincial open data / OSM),CIHI / provinces / OSM,facility_or_asset,Secondary official,Medium,present,primary_mapping
CAN,Canada,CCRA-015,Health and basic services access,4,CAN-A003,Canadian Area-Level Social Determinants of Health Indicators (CASDOHI) / DA socioeconomic compilations,Research compilations from StatCan Census Profiles,neighborhood_or_small_area,Research/NGO,High,present,primary_mapping
CAN,Canada,CCRA-016,Health facility density,1,CAN-A005,CCHS / provincial health indicators; PHAC disease surveillance (aggregates),Statistics Canada / PHAC / provinces,state_or_province,Primary official,Medium,present,primary_mapping
CAN,Canada,CCRA-016,Health facility density,2,CAN-A022,Health facility locations (CIHI / provincial open data / OSM),CIHI / provinces / OSM,facility_or_asset,Secondary official,Medium,present,primary_mapping
CAN,Canada,CCRA-017,Households in hazard-prone areas,1,CAN-A002,Statistics Canada Census Boundary Files + Cartographic Boundary Files (DA/CSD/CT),Statistics Canada,neighborhood_or_small_area,Primary official,High,n/a,primary_mapping
CAN,Canada,CCRA-017,Households in hazard-prone areas,2,CAN-A014,CanCoast coastal sensitivity indices + relative sea-level change,Natural Resources Canada (GSC),modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-017,Households in hazard-prone areas,3,CAN-A006,"NRCan Flood Susceptibility Mapping (historic, trends, future) — national ~30 m",Natural Resources Canada,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
